unigram,score
ribeye,8.900000000000002
agrumi,9.1
unknown,7.45
spark,8.833333333333334
azeite,9.1
jimmy,7.666666666666667
brie,8.463636363636367
attack,9.4
millefoglie,8.5
margherita,8.821428571428571
enoteca,9.1
yolk,9.149999999999999
shame,9.149999999999999
quantity,9.0
mask,8.0
collapse,8.7
gilmet,7.6
roberto,8.7
yumsauce,9.1
delirium,7.5
okonomiyaki,8.666666666666666
frei,9.0
dissolve,9.4
celebrate,8.3875
airline,9.1
skillet,8.9
loud,8.633333333333338
doce,9.1
erry,9.1
kidney,8.8
isaac,8.6
tee,9.1
alchemist,9.2
viet,9.1
superman,6.5
steaks,8.5
biscuits,9.0
overboil,9.3
true,8.584210526315788
anticipate,9.2
machiattos,7.8
bubbletea,9.1
drug,7.566666666666666
bimbombop,9.3
greet,8.733333333333334
parisian,9.033333333333333
borsch,9.1
jack,8.608333333333334
neveras,9.0
brusque,8.0
sooooo,9.0125
ambiance,8.929411764705879
tsuru,9.4
pocket,8.375
ciccolatto,9.1
quem,9.0
nor,8.225
cocoa,8.549999999999999
wasabus,8.7
aparte,8.5
endearingly,8.7
quesadillas,8.833333333333334
truck,8.520000000000001
churro,8.700000000000001
arrepender,9.4
chowder,8.399999999999999
everybody,8.680000000000001
gristle,7.6
overserve,9.1
hazel,6.8
terribly,8.6
book,8.558064516129031
